5635,18663
24707,30002
5835,18622
1429,3178
6831,11593
6799,11668
17541,23250
6434,10972
24776,30084
24777,30051
3911,7917
2467,6785
4979,9356
7778,12653
17458,23192
6433,11035
2587,6928
17540,23544
6435,11033
341,1337
5635,18674
6437,11040
24777,30111
6438,10959
4053,8469
10549,20223
9600,14509
1429,10315
5635,18664
17543,23489
6831,11594
3925,7911
24777,30108
2468,6812
6391,11782
9631,14289
2008,5553
6436,11043
2221,6462
17542,23313
3924,9510
5635,18660
24776,30050
3579,7933
6830,11542
24774,30038
6431,11764
2219,6453
9628,14735
6392,11021
5835,18620
1428,10337
17537,23077
6432,13713
6431,11022
1965,5368
24773,30033
17459,23193
2465,6832
5635,18656
7778,12309
6431,10616
24708,30003
2441,6774
3924,8319
17538,23600
5635,18574
6392,10615
6831,11370
10549,18784
2003,13629
4045,8367
1429,3177
9629,14085
17539,23240
6432,11789
721,1917
24775,30011
2466,6797
4053,8467
2007,13598
6432,10988
5635,18658
1295,2704
5835,18564
3925,8352
7767,12328
24781,30068
6447,10991
6833,11318
5635,18684
1430,3185
9632,14290
17549,23961
6391,10911
6446,11030
2440,6838
5635,18573
4979,9360
24781,30053
2470,6782
4054,8395
7779,12310
6445,10971
5635,18671
6799,11667
5635,18673
3926,8065
17550,23538
10550,15214
1430,3186
6834,11312
6390,11761
24705,30000
17551,24874
6448,11073
9632,14355
24782,30023
2471,6814
2221,6463
2008,5556
9600,14284
6448,11056
3910,9507
17456,23930
2587,6977
17548,24896
3926,7918
17544,23278
17545,23097
6391,11015
6441,10995
3580,7944
17457,23467
5835,18624
1430,3181
4973,9346
2587,6969
6440,10976
6832,11601
5635,18666
24778,30052
1420,10320
2468,6839
6832,11371
7778,12656
6439,11003
9631,14465
24778,30079
9631,14722
3925,9520
17546,23776
24780,30030
6444,11044
9631,14723
10550,15073
24706,30001
1430,3184
1830,4809
17547,23878
6443,10989
1737,11749
24779,30024
1964,5365
2469,6781
5635,18668
2008,5555
6442,11027
6832,11597
5835,18632
17564,22940
6461,10956
6385,11783
9649,14135
24805,30004
2483,6846
1603,3870
7782,12116
3569,7981
6477,11054
2591,6930
17580,24707
17579,22959
3938,8348
5635,18701
24804,30027
6476,11282
6840,11297
24695,29990
10551,15242
1434,3189
6478,11007
17581,23948
6841,11375
1434,3200
9650,14248
5635,18565
2009,5569
6385,11003
6480,11036
4981,9363
17445,23099
17582,23486
3939,8336
2576,6898
343,1340
1419,3136
24806,30028
6479,10994
5635,18702
5835,18554
5835,18642
9648,14091
6476,11277
2484,6847
6838,11533
6796,11356
6386,10894
24801,30039
2481,6844
2003,5535
5635,18697
7781,12148
6475,10992
17576,23012
3584,7932
3936,8338
9646,14266
24800,30075
6474,10975
5635,18566
2438,6825
2221,23670
24696,29991
1965,5379
6476,11059
17577,23184
1295,2716
24803,30016
2482,6845
9595,14657
4055,8489
3909,7919
2009,5560
6476,11148
5635,18700
17578,23539
3937,8358
17446,23119
6839,11227
24802,30026
6476,11130
9647,14132
5835,18641
1433,23900
24694,29989
24807,30042
24790,30032
24812,30015
10545,20186
6489,11000
4044,8417
5635,18709
17588,24361
3942,8349
6384,11766
6842,11321
6488,11052
5635,18707
9653,14088
10551,15770
1434,23360
3585,7947
17587,24310
6487,10957
1738,4428
24811,30023
7784,12238
1419,3134
4057,8397
5635,18563
6794,11349
17590,23124
3943,8313
5635,18710
24813,30125
6491,11020
6843,11186
5835,18647
6384,11017
1435,3194
9654,14176
17589,23178
6490,11053
723,1919
24813,30060
17443,23125
2487,6850
2486,6849
2009,23907
6841,11650
4056,8328
7783,12083
6483,10969
9651,14069
17584,24392
3940,8342
2222,6464
24808,30014
6482,10986
10551,15750
6486,11008
1434,3201
6385,10907
5635,18704
17583,24844
7765,12273
6795,11354
2438,6816
6481,10967
9595,14647
6841,11651
2485,6848
24809,30033
6841,11654
17586,24023
3941,8332
9652,14267
24693,29988
1291,23716
24810,30034
6485,11012
1295,23271
5835,18644
1434,3204
2591,6936
17585,22966
6484,11022
3908,9501
5635,18705
17444,23011
10551,15028
1433,3193
1736,23308
24794,30041
2477,6775
5635,18689
2008,13605
6468,11025
6836,11547
17566,24498
3931,8316
9640,14037
6388,10909
2440,6802
6467,11045
4980,9365
5835,18635
1432,3191
2589,6971
17565,22970
2003,5541
6466,10996
24795,30056
1738,4426
2577,6925
6469,11021
24699,29994
5635,18568
7780,12436
6471,11057
5635,18692
17568,23145
3932,8330
6836,11549
3909,9502
24795,30085
6470,10955
9641,14151
10550,18783
1432,3195
2221,6469
17450,23822
17567,23977
2219,6452
5635,18688
6386,11009
9638,14125
5635,18686
17563,23807
6463,10964
6388,11771
6836,11441
24791,30035
2475,6782
24701,29996
2008,5566
24793,30019
1509,3486
6462,10978
3582,7939
17562,23314
3929,8329
342,1339
3910,7903
17452,23155
1432,3187
10550,16638
5635,18569
4054,8540
2476,6779
24700,29995
9597,14074
6836,11480
7780,12425
6465,10982
6388,11019
9639,14270
17451,23763
6797,11358
17536,24009
3930,8322
1420,3139
722,1918
24792,30029
6464,10974
10546,15235
4055,8396
2478,6780
24796,30036
6387,10896
4981,9359
24799,30078
6472,11271
4055,8487
5835,18639
17448,23480
5635,18567
1433,3190
5635,18695
1295,2714
17573,23339
6472,11173
6838,11474
24799,30076
2479,6821
7766,12084
9644,14168
7780,12441
3909,8367
6796,11359
3935,8317
24697,29992
2590,6897
17447,23171
17575,23701
1829,12716
6473,10958
5635,18696
1419,10321
24800,30058
2480,6834
6838,11531
10546,15072
9595,14659
2009,5558
6472,11274
9645,14191
17574,24890
6386,11768
6472,11128
4044,8463
1830,4810
2589,6973
17449,23656
17570,24773
3933,8319
5635,18693
24797,30014
9596,14013
6471,11269
6837,11294
5835,18637
1420,3137
5835,18557
1432,10310
6796,11360
6387,11803
9642,14026
17569,23453
6471,11102
6387,11012
6471,11272
17572,23655
2009,5557
3934,8321
2439,6797
1511,3487
24799,30057
6472,11083
5635,18694
10550,20224
1433,3188
6838,11374
17571,23663
6472,11058
9643,14043
24798,30021
24698,29993
2479,6819
4972,9409
3583,7931
6830,11537
17533,23027
9600,14685
17495,23570
3574,7950
6802,11540
6397,11775
24719,30014
10547,20225
1424,3159
5635,18584
2579,6942
3913,7912
24745,30040
6410,11055
5635,18606
24744,30039
2453,6806
6814,11198
2005,13617
17470,23217
2578,6926
6410,11834
9610,14434
2451,6842
2453,6813
1424,3162
1830,4804
1292,2707
17497,23459
6411,11040
1964,13592
6397,11034
24746,30041
17469,23245
5835,18580
9605,14189
1422,3148
5635,18608
7773,12506
6411,10593
6815,11219
17496,23851
3917,8357
6410,10584
9610,14287
17494,23261
10547,18785
2219,23093
17492,22913
3916,9518
1510,3482
6398,11038
24741,30036
6408,11818
5635,18602
1423,3175
3917,7906
17471,23609
6813,11582
17491,23870
6803,11178
1422,3150
6408,11050
9609,14630
10547,15208
6409,10617
9606,14285
7773,12307
9609,14633
1293,2693
6398,10611
24743,30038
6409,11807
2004,5543
4049,8392
5835,18594
1423,10331
5635,18605
3571,7937
2444,6811
24720,30015
17493,23280
6409,11033
6813,11586
24742,30037
2452,6777
5835,18600
9610,14490
6411,11812
9611,14183
5635,18616
17503,23277
6414,11018
6817,11648
9604,14157
6396,11811
24752,30040
2454,6789
2006,5539
6413,11760
6414,10588
1293,2696
24717,30012
6802,11534
17502,23283
3918,8344
3912,9516
339,1334
1424,3169
10547,15056
10548,15205
4050,8331
2580,6890
17505,23474
2219,6455
6415,11052
5635,18618
24754,30013
2455,6780
6818,11361
7774,12102
6415,10582
9612,14186
1421,10306
17504,23686
3918,9511
3575,7948
24753,30015
6414,11787
24751,30028
5635,18615
24718,30013
4049,8436
1424,3164
9610,14523
17499,23204
7767,12469
6412,11053
4976,9350
24748,30042
2453,6818
2006,5538
5835,18603
6412,10586
5635,18610
4047,8329
17498,23526
3917,9504
6816,11346
2444,6804
24747,30042
6397,10607
10548,15034
6817,11366
5635,18582
1424,3166
6817,11612
17501,23995
6413,11027
9610,14530
24750,30006
2453,6829
2220,6458
7773,12508
6413,10589
2579,6949
17500,23112
3918,8305
5635,18613
24749,30005
6412,11830
17468,23425
24740,30035
4975,9349
17467,23328
5635,18594
2448,6781
1602,10914
7770,12163
6403,10604
4974,9364
2578,6980
17480,23862
3914,9573
24729,30024
9608,14153
6402,11772
6808,11256
10547,15727
1422,3158
9607,14217
17479,23549
6402,11014
3913,9519
24730,30025
6403,11043
2005,5554
3915,7907
1422,3151
5835,18583
4048,8391
9609,14286
2005,5537
6404,10954
4975,9348
17482,23083
338,1329
24723,30018
24731,30026
6403,11813
5635,18595
5835,18588
6399,11797
1422,23621
6809,11341
17481,23880
3572,7935
24728,30023
2447,6775
24725,30020
5635,18592
7769,12264
6401,10608
6806,11347
17476,23826
6805,11281
3914,8282
9606,14778
6400,11805
4048,8439
2219,6456
10547,15709
2445,6785
24724,30019
1422,3152
2578,6975
5635,18589
17475,23843
2004,5544
2446,6782
24726,30021
1964,5370
2004,23933
6402,10596
5635,18593
17478,23004
3914,8338
6807,11342
24727,30022
6401,11777
9606,14779
17474,23990
9606,14776
5835,18586
1422,3155
1292,2709
17477,22945
6400,10606
6401,11016
2449,6788
5635,18587
24732,30027
6406,11806
1509,23092
6407,10592
5635,18599
17488,23847
3916,8306
3913,8356
6813,11365
24737,30032
9609,14601
2005,5549
10547,16639
1423,3160
3573,7928
17487,23532
6406,11031
1737,4438
24736,30031
2451,6805
7772,12189
4048,8445
2451,6840
24721,30016
6408,10618
2579,6939
17490,23221
3916,8359
5635,18601
24739,30034
6407,11819
5635,18585
6813,11432
5835,18591
1423,3161
9609,14629
17489,22996
6407,11051
6398,11815
719,1915
24738,30033
5635,18598
6406,10614
6810,11241
4048,8443
9609,14463
9606,14372
17484,23375
3915,8351
2219,6457
24733,30028
6404,11798
2444,6835
24722,30017
6812,11301
6804,11329
10547,16620
1423,3153
5635,18596
6399,11028
17483,23484
17473,23573
6404,11011
6405,10594
7771,12054
6811,11233
7768,12249
17486,23026
3915,9571
9609,14508
24735,30030
17472,23207
6405,11814
1292,8735
5835,18590
1423,3156
1830,4799
2579,6927
17485,22944
6405,11044
5635,18597
24734,30029
2450,6772
6399,10598
1424,3170
5835,18604
3924,8281
24767,30048
337,1327
6426,10609
6826,11190
3911,9503
17526,23443
3922,8327
17462,23255
9625,14114
6425,11802
5635,18645
2220,22997
5835,18614
1427,3173
2584,6907
17525,23180
6425,11024
5635,18643
24766,30105
2007,5540
2462,6823
7777,12341
17461,23506
9626,14160
10549,15047
2442,6803
24710,30005
9600,14694
6393,11025
1427,3174
1294,2701
17527,23401
24711,30006
6801,11266
1421,3149
5835,18570
6426,11026
5635,18576
1737,4458
6393,11784
24767,30104
2462,6820
6825,11274
7777,12364
5635,18638
2006,23376
6424,10590
1830,4808
17522,23256
3921,9509
340,1336
24765,30098
6423,11833
5835,18612
6425,10597
1426,10307
6823,11201
17521,23780
6423,11048
9622,14214
24765,30063
2461,6779
3577,7930
2442,6841
9601,14182
9623,14200
2462,6808
9624,14195
3570,7946
17524,22929
6394,10610
3922,8291
4977,9434
24766,30059
6424,11810
2004,5533
4052,8330
10548,20207
1427,3171
5635,18640
17523,22948
6424,11042
6824,11217
24766,30047
6426,11762
24767,30112
6827,11230
6429,11036
2221,6461
24772,30067
6392,11770
6429,11791
4053,8407
5835,18619
1427,23227
5635,18653
6830,11369
3911,8328
24772,30049
2465,6809
9628,14406
24709,30004
5635,18575
7777,12438
6429,10595
4978,9354
3923,9506
17534,24093
9628,14496
6430,10605
9628,14731
24772,30119
1421,3147
6430,11780
1294,8723
10549,15691
1428,3176
2586,6915
10546,18775
17535,22961
6430,11029
5635,18655
24772,30117
6800,11343
2465,6831
6830,11448
2007,5548
17532,23424
3923,8323
1292,2705
2463,6780
5835,18617
1427,3179
9627,14262
17529,23603
6427,11049
3578,7929
17460,23390
24768,30007
4053,8394
1510,3485
7777,12421
6427,10583
5635,18646
17528,23093
2577,6967
3922,9508
6393,10603
7767,12396
6828,11214
6427,11896
24769,30010
5635,18649
24771,30020
6428,11763
5635,18650
10549,15207
1427,3180
6829,11283
17531,23406
6428,11023
9628,14288
24770,30025
2464,6774
1603,3861
2007,5542
6428,10600
2585,6909
17530,23497
3923,8308
24712,30007
6423,10579
1603,3859
3919,9513
1293,2702
2006,5550
1421,3157
6418,10585
2581,6911
17510,24413
5835,18579
4974,9347
5635,18625
2458,6807
24758,30122
6395,11816
6417,11808
24715,30010
6820,11437
5835,18607
1425,3163
9603,14024
2577,6968
17465,23197
2583,6906
24760,30044
2458,6810
9617,14239
7776,12186
6419,10581
3576,7945
17512,23273
3920,7905
2591,6963
6418,11821
24759,30009
5635,18626
10548,15788
1425,3172
6820,11657
17511,23722
6418,11045
6395,11039
9616,14029
9615,14064
3912,8341
17509,23482
5635,18621
2443,6795
17507,23173
6416,11047
1737,4455
24756,30037
24716,30011
2456,6794
1737,4421
2006,5546
17466,23068
6416,10580
6819,11215
6396,11037
17506,24554
3919,8309
9613,14032
24755,30027
6415,11842
4976,9367
1424,23874
10548,15739
9614,14149
6417,11032
2220,6459
6802,11481
24758,30043
6396,10602
2457,6776
4051,8393
7775,12177
6417,10599
2004,5536
5635,18623
17508,23858
5635,18581
3919,8318
6820,11367
24757,30008
6416,11822
24760,30083
6821,11270
6419,11054
5835,18611
1421,3154
5635,18634
17518,23080
3921,8311
6822,11623
24763,30034
6421,11817
9620,14087
1426,3167
5635,18633
10546,20215
4046,8314
2220,6460
17517,23137
6421,11041
1965,5366
6394,11809
24762,30022
6422,10613
2006,5552
4051,8493
2460,6787
17520,23612
3921,8332
5635,18636
24765,30046
6422,11820
6822,11635
10548,18761
6802,11364
6394,11035
1426,3168
17463,23746
9621,14256
17519,24832
6422,11046
1293,8738
5635,18577
24764,30003
2459,6779
7777,12308
17513,23485
17514,22915
5635,18630
24761,30061
24714,30009
2458,6826
6822,11368
2006,5551
6420,10612
9618,14075
5635,18578
6421,10601
3920,8342
720,1916
24761,30045
6419,11884
4051,8488
5835,18609
1425,10330
5635,18628
2442,6843
6420,11020
17515,23430
2582,6912
24713,30008
718,1914
6822,11449
17516,23366
3920,9505
3912,8299
9619,14101
24761,30107
17464,22987
6420,11796
4977,9352
9602,14081
10548,16659
6395,10591
7767,12467
1426,3165
6802,11417
1510,3484
12048,15704
6492,10961
17705,23833
9701,14314
10555,20228
310,1280
4989,9383
17707,23129
6601,10962
1739,4430
24913,30192
2507,6871
5635,21513
2015,5592
6600,11033
6879,11181
17706,24288
3989,8511
9701,14298
24912,30191
6599,11032
1604,3868
5835,18721
1959,5352
6602,10957
24914,30193
6880,11317
9701,14501
2607,6890
17710,24055
3990,8372
5635,21519
24916,30195
6605,11086
6881,11236
5835,18722
1731,11726
17709,23541
3989,8512
6604,11005
2225,6479
24915,30194
2508,6872
4070,8334
7798,12551
6603,11016
5635,21516
17708,24714
2606,6910
6598,11241
2015,13637
5635,21512
3989,8405
349,1353
24908,30187
6596,11224
5635,21508
5835,18714
1731,4403
6878,11389
17701,23737
6596,11111
9698,14015
24907,30186
2506,6858
2225,6475
7798,12315
6596,11084
2605,6954
17700,24105
3989,8371
5635,21507
24906,30185
17702,24099
1298,2724
6596,11226
24910,30189
24911,30190
2506,7435
6878,11647
7798,12546
6598,11240
9700,14129
17704,24510
3989,8423
3593,7959
6598,11085
2015,5591
4069,8348
10555,18787
1504,3459
17703,24228
6597,11023
6878,11633
24909,30188
2506,7113
9699,14228
6605,11227
1298,8721
6877,11638
17716,24782
2512,6865
4072,8357
2016,5587
6611,11295
5635,21531
17718,24646
3993,8373
6885,11433
24924,30203
6611,11294
9704,14299
1732,4404
2225,6482
17717,22921
6611,11089
1966,23620
24923,30202
2511,6918
5635,21530
7800,12316
6610,11245
24925,30204
1299,2713
6612,11017
6614,11090
1959,23632
6886,11304
17721,23766
6614,11166
9704,14430
24927,30206
2513,6863
3593,7979
7800,12332
2609,6940
17719,24963
17720,24872
3993,8408
5635,21537
24926,30205
6613,10974
6885,11536
10556,15712
1504,3464
9704,14361
6885,11390
3992,8361
2509,6874
9703,14242
6608,10987
6883,11339
24919,30198
2510,6873
9701,14644
7799,12183
6607,11029
3593,7977
17712,23886
3990,8442
1512,3488
24918,30197
6606,11015
5635,21523
10556,15060
1504,3461
6882,11316
17711,23223
6605,11228
9701,14639
24917,30196
17713,24461
5635,21524
1959,5353
24921,30200
24922,30201
6610,11242
4989,9397
10556,15217
311,1282
2608,6912
17715,24173
6610,11171
5635,21529
2511,6876
4071,8360
6884,11257
2016,5585
6610,11088
9702,14131
17714,24556
3991,8333
728,1924
24920,30199
6609,10994
6595,10981
10555,16667
6581,11021
17683,24175
1298,2712
5835,18703
1731,4400
2605,6935
17685,23987
6585,11182
5635,21482
24891,30170
2504,7479
6871,11644
7796,12394
6585,11179
9691,14328
17684,24174
3987,8369
2224,23985
24890,30169
6585,11144
4067,8426
10554,20251
307,1275
6586,11079
24892,30171
9691,14461
3591,7997
5635,21484
17688,23118
3987,8428
6872,11646
24894,30173
6586,11200
9691,14680
10555,15042
1503,3457
17687,24670
3987,8400
6586,11175
1739,4429
24893,30172
2505,6855
5635,21483
2014,23838
6586,11118
6872,11387
17686,23782
5635,21479
6585,11078
7796,12429
6871,11640
17680,24955
3985,8455
5635,21472
24886,30165
6582,11270
6870,11265
10554,18788
1503,3455
9689,14077
17679,24278
6582,11268
3591,7994
24885,30164
2504,6693
4067,8404
2014,5581
6582,11076
5635,21471
17678,24250
3985,8454
6869,11303
2604,6907
6583,11077
7796,12389
24888,30167
24889,30168
2504,6988
9691,14297
2014,5583
6584,10984
4987,9437
17682,24374
3986,8351
348,1349
6583,11283
1604,3866
5635,21478
5835,18698
1959,5343
6871,11386
17681,23028
6583,11275
9690,14141
24887,30166
2504,6872
6586,11201
4067,8456
309,1279
3988,8370
7797,12090
6592,11082
6877,11388
17696,23096
3988,8506
9695,14208
24902,30181
6591,11289
3592,7946
10555,15718
1503,10614
2605,6953
17695,23828
6591,11287
5635,21501
24901,30180
2505,7123
6876,11289
2015,5586
6591,11137
9694,14111
5635,21502
2505,7471
24903,30182
17698,23842
9697,14059
17699,23495
6594,10959
24905,30184
2506,6852
4068,8336
2015,5588
6593,11012
5635,21505
3988,8508
1966,5386
6877,11621
24904,30183
6592,11328
9696,14082
5835,18711
1959,5348
1831,4807
17697,23414
6592,11327
17694,23311
1298,2715
2505,6874
24900,30179
6589,11120
9692,14220
24897,30176
2505,6984
4988,9382
2015,5584
6589,11080
2605,6947
17690,24125
3987,8509
5635,21486
24896,30175
6588,11010
6873,11199
5835,18706
1959,5346
9691,14681
17689,23759
6587,10999
727,1923
24895,30174
17691,23270
6874,11185
308,1276
2505,7120
6591,11081
4067,8457
5835,18708
1731,4401
5635,21499
17693,24280
6590,10968
6875,11204
24899,30178
9693,14093
10555,15249
